Regime,Forest_type,Species,Distance,DBH,Height,Stem_Volume,,
Buffer_zone,Saal,Rhus wallichii,2,9,6.8,0.010814933,,
Buffer_zone,Saal,Shorea robusta,3,9,5.4,0.008588329,,
Buffer_zone,Saal,Shorea robusta,6,9,5.2,0.008270243,,
Buffer_zone,Saal,Casearia graveolens,8,9,8.3,0.01320058,,
Buffer_zone,Saal,Casearia graveolens,4,9,6.8,0.010814933,,
Buffer_zone,Saal,Lagerstroemia parviflora,4,9,8.4,0.013359623,,
Buffer_zone,Saal,Shorea robusta,0,9,7.2,0.011451105,,
Buffer_zone,Saal,Shorea robusta,4.5,9,6.4,0.01017876,,
Buffer_zone,Saal,Shorea robusta,4.5,9,6.8,0.010814933,,
Buffer_zone,Saal,Shorea robusta,4,9,6.1,0.009701631,,
Buffer_zone,Saal,Shorea robusta,8,9,8.4,0.013359623,,
Buffer_zone,Saal,Shorea robusta,3.5,9,7.5,0.011928235,,
Buffer_zone,Saal,Shorea robusta,4,9,9,0.014313882,,
Buffer_zone,Saal,Shorea robusta,5,9,6,0.009542588,,
Buffer_zone,Saal,Shorea robusta,0,9,7.2,0.011451105,,
Buffer_zone,Saal,Shorea robusta,5,9,5.2,0.008270243,,
Buffer_zone,Saal,Shorea robusta,2.5,9,5.1,0.0081112,,
Buffer_zone,Saal,Shorea robusta,2,9,8.9,0.014154838,,
Buffer_zone,Saal,Cleistocalyx operculatus,1.5,9,1.5,0.002385647,,
Buffer_zone,Saal,Shorea robusta,3.5,9,6.2,0.009860674,,
Buffer_zone,Saal,Cleistocalyx operculatus,4.5,9,3,0.004771294,,
Buffer_zone,Saal,Shorea robusta,4.5,9,4.5,0.007156941,,
Buffer_zone,Saal,Shorea robusta,0,9,8.2,0.013041537,,
Buffer_zone,Saal,Shorea robusta,4,9,7.6,0.012087278,,
Buffer_zone,Saal,Shorea robusta,3,9,4.5,0.007156941,,
Buffer_zone,Saal,Shorea robusta,2,9,4.7,0.007475027,,
Buffer_zone,Saal,Shorea robusta,4,9,6.9,0.010973976,,
Buffer_zone,Saal,Shorea robusta,0,9,7.2,0.011451105,,
Buffer_zone,Saal,Cleistocalyx operculatus,4,9,7.5,0.011928235,,
Buffer_zone,Saal,Cleistocalyx operculatus,4.5,9,7,0.011133019,,
Buffer_zone,Saal,Shorea robusta,4.5,9,5,0.007952156,,
Buffer_zone,Saal,Cleistocalyx operculatus,0,9,6,0.009542588,,
Buffer_zone,Saal,Shorea robusta,0,9,7.1,0.011292062,,
Buffer_zone,Saal,Shorea robusta,2.5,9,4.5,0.007156941,,
Buffer_zone,Saal,Shorea robusta,7.5,9,5,0.007952156,,
Buffer_zone,STMHWF,Shorea robusta,6.5,9,6.5,0.010337803,,
Buffer_zone,STMHWF,Cleistocalyx operculatus,7.5,9,6,0.009542588,,
Buffer_zone,STMHWF,Cleistocalyx operculatus,6.5,9,5.5,0.008747372,,
Buffer_zone,Saal,Shorea robusta,1.5,9,3,0.004771294,,
Buffer_zone,Saal,Shorea robusta,3,9,4.5,0.007156941,,
Buffer_zone,Saal,Shorea robusta,3.5,9,5.4,0.008588329,,
Buffer_zone,Saal,Shorea robusta,5.5,9,6.8,0.010814933,,
Buffer_zone,Saal,Shorea robusta,3,9,5.6,0.008906415,,
Buffer_zone,Saal,Shorea robusta,4,9,6,0.009542588,,
Buffer_zone,Saal,Xeromorphis uliginosa,5.5,9,3,0.004771294,,
Buffer_zone,Saal,Shorea robusta,6.5,9,12.8,0.02035752,,
Buffer_zone,Saal,Shorea robusta,1,9,9.2,0.014631968,,
Buffer_zone,Saal,Shorea robusta,4,9,5,0.007952156,,
Buffer_zone,Saal,Shorea robusta,4,9,3,0.004771294,,
Buffer_zone,Saal,Shorea robusta,5,9,4.9,0.007793113,,
Buffer_zone,Saal,Shorea robusta,1.5,9,6.4,0.01017876,,
Buffer_zone,Saal,Shorea robusta,2.5,9,7.9,0.012564407,,
Buffer_zone,Saal,Shorea robusta,4,9,7.1,0.011292062,,
Buffer_zone,Saal,Shorea robusta,6,9,6.5,0.010337803,,
Buffer_zone,Saal,Shorea robusta,2,9,4,0.006361725,,
Buffer_zone,Saal,Cleistocalyx operculatus,7,9,6,0.009542588,,
Community,Saal,Cleistocalyx operculatus,4.5,9,4.5,0.007156941,,
Community,Saal,Lagerstroemia parviflora,4,9,3.5,0.005566509,,
Community,Saal,Cleistocalyx operculatus,5.5,9,3.4,0.005407466,,
Community,STMHWF,Dillenia pentagyna,0,9,1.5,0.002385647,,
Community,STMHWF,Dillenia pentagyna,2,9,1.5,0.002385647,,
Community,STMHWF,Dillenia pentagyna,4.5,9,4.2,0.006679811,,
Community,Saal,Shorea robusta,2.5,9,2,0.003180863,,
Community,Saal,Cleistocalyx operculatus,4,9,5.5,0.008747372,,
Community,Saal,Shorea robusta,4,9,6.5,0.010337803,,
Community,Saal,Terminalia alata,2.5,9,7.5,0.011928235,,
Community,Saal,Cleistocalyx operculatus,4.5,9,1.5,0.002385647,,
Community,Saal,Cleistocalyx operculatus,1.5,9,6,0.009542588,,
Community,STMHWF,Cleistocalyx operculatus,3.3,9,6.2,0.009860674,,
Community,STMHWF,Cleistocalyx operculatus,3.5,9,5.3,0.008429286,,
Community,STMHWF,Cleistocalyx operculatus,3.8,9,5.6,0.008906415,,
Community,STMHWF,Terminalia alata,3.5,9,5.3,0.008429286,,
Protected,STMHWF,Cleistocalyx operculatus,3.5,9,8,0.01272345,,
Protected,STMHWF,Cleistocalyx operculatus,3,9,6,0.009542588,,
Protected,STMHWF,Cleistocalyx operculatus,2.5,9,6,0.009542588,,
Protected,STMHWF,Cleistocalyx operculatus,4,9,5,0.007952156,,
Protected,Saal,Shorea robusta,2.5,9,5,0.007952156,,
Protected,STMHWF,Dillenia pentagyna,3.5,9,6,0.009542588,,
Protected,Saal,Shorea robusta,0,9,4,0.006361725,,
Protected,Saal,Shorea robusta,3.5,9,4,0.006361725,,
Protected,Saal,Shorea robusta,4,9,4,0.006361725,,
Protected,Saal,Shorea robusta,3.5,9,2,0.003180863,,
Protected,Saal,Shorea robusta,2.5,9,6,0.009542588,,
Protected,Saal,Shorea robusta,2,9,6,0.009542588,,
Protected,Saal,Shorea robusta,4,9,5,0.007952156,,
Protected,Saal,Cleistocalyx operculatus,2.5,9,7.1,0.011292062,,
Protected,Saal,Lagerstroemia parviflora,5,9,6,0.009542588,,
Buffer_zone,STMHWF,Shorea robusta,3,9.1,7.2,0.011706988,,
Buffer_zone,Saal,Shorea robusta,3,9.2,4.5,0.007478561,,
Buffer_zone,Saal,Shorea robusta,3.5,9.2,3.5,0.005816659,,
Buffer_zone,Saal,Shorea robusta,4,9.2,7,0.011633318,,
Buffer_zone,Saal,Shorea robusta,2.5,9.2,8,0.01329522,,
Buffer Zone CF,Saal,Shorea robusta,1,9.5,8,0.014176437,,
Buffer Zone CF,Saal,Shorea robusta,3.5,9.5,9,0.015948491,,
Buffer Zone CF,Saal,Shorea robusta,3.5,9.5,10.8,0.01913819,,
Buffer_zone,Saal,Rhus wallichii,6,9.5,8.6,0.01523967,,
Buffer_zone,Saal,Shorea robusta,4,9.5,9.7,0.01718893,,
Buffer_zone,Saal,Shorea robusta,4.5,9.5,8.5,0.015062464,,
Buffer_zone,Saal,Shorea robusta,5.5,9.5,7.9,0.013999231,,
Buffer_zone,Saal,Rhus wallichii,4,9.5,5.2,0.009214684,,
Buffer_zone,Saal,Shorea robusta,6.5,9.5,6.5,0.011518355,,
Buffer_zone,Saal,Shorea robusta,2.5,9.5,5,0.008860273,,
Buffer_zone,Saal,Shorea robusta,5,9.5,7,0.012404382,,
Buffer_zone,Saal,Shorea robusta,6,9.5,5,0.008860273,,
Buffer_zone,Saal,Shorea robusta,2.5,9.5,8,0.014176437,,
Buffer_zone,STMHWF,Terminalia alata,3.5,9.5,8.4,0.014885259,,
Buffer_zone,Saal,Shorea robusta,3,9.5,10.8,0.01913819,,
Buffer_zone,Saal,Cleistocalyx operculatus,0,9.5,7.5,0.01329041,,
Buffer_zone,Saal,Shorea robusta,7,9.56,8,0.014356073,,
Buffer_zone,Saal,Shorea robusta,3,9.8,6.5,0.012257316,,
Buffer_zone,STMHWF,Shorea robusta,4,9.8,7.4,0.013954483,,
Buffer Zone CF,Saal,Shorea robusta,3.5,10,6.9,0.013548118,,
Buffer Zone CF,Saal,Shorea robusta,4.5,10,4.3,0.00844303,,
Buffer Zone CF,Saal,Shorea robusta,4.5,10,6.8,0.013351769,,
Buffer Zone CF,Saal,Shorea robusta,4.5,10,7.3,0.014333516,,
Buffer Zone CF,Saal,Shorea robusta,8,10,6.3,0.012370021,,
Buffer Zone CF,Saal,Shorea robusta,10,10,17,0.033379422,,
Buffer Zone CF,Saal,Shorea robusta,2,10,5.3,0.010406526,,
Buffer Zone CF,Saal,Shorea robusta,4,10,7,0.013744468,,
Buffer Zone CF,Saal,Shorea robusta,5,10,6,0.011780972,,
Buffer Zone CF,Saal,Shorea robusta,4,10,6,0.011780972,,
Buffer Zone CF,Saal,Shorea robusta,5.5,10,11.8,0.023169246,,
Buffer Zone CF,Saal,Shorea robusta,4.5,10,5.4,0.010602875,,
Buffer Zone CF,Saal,Shorea robusta,1,10,2.5,0.004908739,,
Buffer Zone CF,STMHWF,Shorea robusta,8,10,8.1,0.015904313,,
Buffer Zone CF,Saal,Tectona grandis,5,10,9,0.017671459,,
Buffer Zone CF,Saal,Shorea robusta,0,10,7.1,0.013940817,,
Buffer Zone CF,Saal,Shorea robusta,4,10,7.4,0.014529866,,
Buffer Zone CF,Saal,Shorea robusta,1,10,6,0.011780972,,
Buffer Zone CF,Saal,Shorea robusta,0,10,6.8,0.013351769,,
Buffer Zone CF,Saal,Shorea robusta,4,10,4.2,0.008246681,,
Buffer Zone CF,Saal,Shorea robusta,3,10,7.9,0.015511614,,
Buffer Zone CF,Saal,Shorea robusta,4,10,6.5,0.01276272,,
Buffer Zone CF,Saal,Shorea robusta,4,10,7.5,0.014726216,,
Buffer Zone CF,Saal,Shorea robusta,8,10,7.9,0.015511614,,
Buffer Zone CF,Saal,Shorea robusta,3,10,8,0.015707963,,
Buffer Zone CF,Saal,Shorea robusta,2,10,8.3,0.016297012,,
Buffer Zone CF,Saal,Shorea robusta,5,10,9.6,0.018849556,,
Buffer Zone CF,Saal,Shorea robusta,7,10,8.5,0.016689711,,
Buffer Zone CF,Saal,Shorea robusta,3.2,10,9.2,0.018064158,,
Buffer Zone CF,Saal,Shorea robusta,3,10,7,0.013744468,,
Buffer Zone CF,Saal,Shorea robusta,6,10,8,0.015707963,,
Buffer Zone CF,Saal,Shorea robusta,5,10,8.4,0.016493361,,
Buffer Zone CF,Saal,Shorea robusta,5,10,6.5,0.01276272,,
Buffer Zone CF,Saal,Shorea robusta,4,10,6.2,0.012173672,,
Buffer Zone CF,Saal,Shorea robusta,5,10,6.8,0.013351769,,
Buffer Zone CF,Saal,Shorea robusta,8,10,3.2,0.006283185,,
Buffer Zone CF,Saal,Shorea robusta,3,10,1.5,0.002945243,,
Buffer Zone CF,Saal,Shorea robusta,5,10,10.3,0.020224003,,
Buffer Zone CF,Saal,Shorea robusta,3,10,10,0.019634954,,
Buffer_zone,Saal,Shorea robusta,3.5,10,3.9,0.007657632,,
Buffer_zone,Saal,Shorea robusta,4,10,6.5,0.01276272,,
Buffer_zone,Saal,Shorea robusta,4.5,10,3.5,0.006872234,,
Buffer_zone,Saal,Shorea robusta,2.5,10,4.5,0.008835729,,
Buffer_zone,Saal,Shorea robusta,7,10,6.5,0.01276272,,
Buffer_zone,Saal,Cleistocalyx operculatus,0,10,5.2,0.010210176,,
Buffer_zone,Saal,Cleistocalyx operculatus,6,10,5.7,0.011191924,,
Buffer_zone,STMHWF,Cleistocalyx operculatus,6.5,10,12.8,0.025132741,,
Buffer_zone,STMHWF,Dillenia pentagyna,6.5,10,10.2,0.020027653,,
Buffer_zone,STMHWF,Casearia graveolens,5,10,4.7,0.009228428,,
Buffer_zone,STMHWF,Lagerstroemia parviflora,4.5,10,5.2,0.010210176,,
Buffer_zone,Saal,Shorea robusta,2.3,10,6.8,0.013351769,,
Buffer_zone,Saal,Casearia graveolens,4,10,5.6,0.010995574,,
Buffer_zone,Saal,Lagerstroemia parviflora,3.7,10,5.3,0.010406526,,
Buffer_zone,Saal,Shorea robusta,4,10,6.2,0.012173672,,
Buffer_zone,Saal,Shorea robusta,0,10,6.1,0.011977322,,
Buffer_zone,Saal,Dalbergia latifolia,0,10,7.3,0.014333516,,
Buffer_zone,Saal,Dalbergia latifolia,3.5,10,5.6,0.010995574,,
Buffer_zone,Saal,Casearia graveolens,5.8,10,4.5,0.008835729,,
Buffer_zone,Saal,Cleistocalyx operculatus,4,10,4.5,0.008835729,,
Buffer_zone,Saal,Cleistocalyx operculatus,5,10,5.2,0.010210176,,
Buffer_zone,Saal,Shorea robusta,0,10,6.1,0.011977322,,
Buffer_zone,Saal,Lagerstroemia parviflora,0,10,6.4,0.012566371,,
Buffer_zone,Saal,Shorea robusta,2.5,10,7,0.013744468,,
Buffer_zone,Saal,Lagerstroemia parviflora,7,10,8.4,0.016493361,,
Buffer_zone,Saal,Lagerstroemia parviflora,7,10,8,0.015707963,,
Buffer_zone,STMHWF,Shorea robusta,11,10,6.4,0.012566371,,
Buffer_zone,Saal,Lagerstroemia parviflora,0,10,6.4,0.012566371,,
Buffer_zone,Saal,Cleistocalyx operculatus,6,10,8,0.015707963,,
Buffer_zone,Saal,Shorea robusta,3,10,4.2,0.008246681,,
Buffer_zone,Saal,Shorea robusta,2.5,10,9.5,0.018653206,,
Buffer_zone,Saal,Shorea robusta,4,10,7,0.013744468,,
Buffer_zone,Saal,Dalbergia latifolia,2.5,10,9.2,0.018064158,,
Buffer_zone,Saal,Cleistocalyx operculatus,6.5,10,4.5,0.008835729,,
Buffer_zone,Saal,Lagerstroemia parviflora,7,10,4.1,0.008050331,,
Buffer_zone,Saal,Shorea robusta,3,10,6.2,0.012173672,,
Buffer_zone,Saal,Shorea robusta,5,10,7.8,0.015315264,,
Buffer_zone,Saal,Shorea robusta,4,10,8.4,0.016493361,,
Buffer_zone,Saal,Shorea robusta,5,10,3.1,0.006086836,,
Buffer_zone,Saal,Shorea robusta,5.5,10,7.2,0.014137167,,
Buffer_zone,Saal,Shorea robusta,5.5,10,6.8,0.013351769,,
Buffer_zone,Saal,Shorea robusta,0,10,6.5,0.01276272,,
Buffer_zone,Saal,Shorea robusta,4,10,8.7,0.01708241,,
Buffer_zone,Saal,Shorea robusta,3.5,10,7.5,0.014726216,,
Buffer_zone,Saal,Shorea robusta,3,10,9.1,0.017867808,,
Buffer_zone,Saal,Shorea robusta,6,10,6,0.011780972,,
Buffer_zone,Saal,Shorea robusta,7,10,3,0.005890486,,
Buffer_zone,Saal,Shorea robusta,7,10,6.2,0.012173672,,
Buffer_zone,Saal,Shorea robusta,0,10,9.5,0.018653206,,
Buffer_zone,Saal,Shorea robusta,6,10,7.8,0.015315264,,
Buffer_zone,Saal,Shorea robusta,5,10,6.2,0.012173672,,
Buffer_zone,Saal,Shorea robusta,6,10,4.6,0.009032079,,
Buffer_zone,Saal,Cleistocalyx operculatus,12,10,9.5,0.018653206,,
Buffer_zone,Saal,Cleistocalyx operculatus,6.5,10,5.5,0.010799225,,
Buffer_zone,Saal,Shorea robusta,4.5,10,10,0.019634954,,
Buffer_zone,Saal,Shorea robusta,4.5,10,12,0.023561945,,
Buffer_zone,Saal,Shorea robusta,5.5,10,5,0.009817477,,
Buffer_zone,Saal,Casearia graveolens,4.5,10,6.5,0.01276272,,
Buffer_zone,Saal,Casearia graveolens,4.5,10,5.5,0.010799225,,
Buffer_zone,Saal,Shorea robusta,7.5,10,5.2,0.010210176,,
Buffer_zone,Saal,Terminalia alata,9.5,10,8.5,0.016689711,,
Buffer_zone,Saal,Shorea robusta,7.5,10,6.5,0.01276272,,
Buffer_zone,Saal,Shorea robusta,7,10,7.5,0.014726216,,
Buffer_zone,Saal,Shorea robusta,5.5,10,4,0.007853982,,
Buffer_zone,Saal,Rhus wallichii,5,10,6.5,0.01276272,,
Buffer_zone,Saal,Lagerstroemia parviflora,4.5,10,5,0.009817477,,
Buffer_zone,STMHWF,Shorea robusta,8.5,10,6.5,0.01276272,,
Buffer_zone,STMHWF,Cleistocalyx operculatus,6.5,10,6.5,0.01276272,,
Buffer_zone,Saal,Rhus wallichii,6,10,6.5,0.01276272,,
Buffer_zone,Saal,Dillenia pentagyna,0,10,12.1,0.023758294,,
Buffer_zone,Saal,Shorea robusta,0,10,4.2,0.008246681,,
Buffer_zone,Saal,Shorea robusta,0,10,5.2,0.010210176,,
Buffer_zone,Saal,Shorea robusta,1,10,6.1,0.011977322,,
Buffer_zone,Saal,Shorea robusta,6.5,10,5,0.009817477,,
Buffer_zone,Saal,Shorea robusta,6.5,10,7,0.013744468,,
Buffer_zone,Saal,Shorea robusta,7.5,10,7,0.013744468,,
Buffer_zone,Saal,Shorea robusta,7,10,5.9,0.011584623,,
Buffer_zone,Saal,Casearia graveolens,5,10,6.5,0.01276272,,
Buffer_zone,Saal,Shorea robusta,11,10,5.9,0.011584623,,
Buffer_zone,STMHWF,Shorea robusta,6,10,8.2,0.016100662,,
Buffer_zone,STMHWF,Shorea robusta,6,10,6,0.011780972,,
Buffer_zone,STMHWF,Shorea robusta,4,10,5,0.009817477,,
Buffer_zone,STMHWF,Shorea robusta,6,10,3,0.005890486,,
Buffer_zone,Saal,Shorea robusta,6,10,8,0.015707963,,
Buffer_zone,Saal,Shorea robusta,4,10,5,0.009817477,,
Buffer_zone,Saal,Cleistocalyx operculatus,1.3,10,7.2,0.014137167,,
Buffer_zone,Saal,Shorea robusta,6,10,8.8,0.01727876,,
Buffer_zone,Saal,Shorea robusta,4.2,10,9,0.017671459,,
Buffer_zone,Saal,Shorea robusta,3,10,6,0.011780972,,
Buffer_zone,Saal,Shorea robusta,2.9,10,7,0.013744468,,
Buffer_zone,Saal,Cleistocalyx operculatus,10.1,10,6.2,0.012173672,,
Buffer_zone,Saal,Shorea robusta,2,10,6.3,0.012370021,,
Buffer_zone,Saal,Casearia graveolens,0,10,5.2,0.010210176,,
Buffer_zone,Saal,Shorea robusta,4,10,4.5,0.008835729,,
Buffer_zone,Saal,Cleistocalyx operculatus,0,10,5,0.009817477,,
Community,Saal,Cleistocalyx operculatus,0,10,3.5,0.006872234,,
Community,Saal,Cleistocalyx operculatus,3,10,4.1,0.008050331,,
Community,Saal,Cleistocalyx operculatus,7,10,4.2,0.008246681,,
Community,Saal,Lagerstroemia parviflora,0,10,6.5,0.01276272,,
Community,Saal,Shorea robusta,2.5,10,4.5,0.008835729,,
Community,TMHWF,Cleistocalyx operculatus,6.5,10,4.3,0.00844303,,
Community,TMHWF,Cleistocalyx operculatus,8.5,10,4.5,0.008835729,,
Community,Saal,Cleistocalyx operculatus,3.5,10,4.5,0.008835729,,
Community,Saal,Cleistocalyx operculatus,2.5,10,5.5,0.010799225,,
Community,Saal,Cleistocalyx operculatus,4.5,10,4.5,0.008835729,,
Community,Saal,Cleistocalyx operculatus,0,10,7,0.013744468,,
Community,Saal,Cleistocalyx operculatus,1,10,9.5,0.018653206,,
Community,STMHWF,Shorea robusta,3.5,10,5,0.009817477,,
Community,STMHWF,Cleistocalyx operculatus,3.5,10,4.7,0.009228428,,
Community,STMHWF,Cleistocalyx operculatus,3.5,10,5.5,0.010799225,,
Community,Saal,Terminalia alata,1.5,10,6.5,0.01276272,,
Community,Saal,Cleistocalyx operculatus,3,10,1.5,0.002945243,,
Community,Saal,Cleistocalyx operculatus,5.5,10,5,0.009817477,,
Community,Saal,Shorea robusta,0,10,3,0.005890486,,
Community,Saal,Shorea robusta,3,10,7,0.013744468,,
Community,STMHWF,Cleistocalyx operculatus,4.5,10,7.3,0.014333516,,
Community,STMHWF,Cleistocalyx operculatus,3.5,10,6.2,0.012173672,,
Community,STMHWF,Cleistocalyx operculatus,2,10,5.2,0.010210176,,
Community,STMHWF,Cleistocalyx operculatus,1.5,10,5.6,0.010995574,,
Community,STMHWF,Lagerstroemia parviflora,5.5,10,6.3,0.012370021,,
Community,STMHWF,Terminalia alata,4.3,10,4.3,0.00844303,,
Community,TMHWF,Cleistocalyx operculatus,0,10,4.5,0.008835729,,
Community,STMHWF,Terminalia alata,1.5,10,5.5,0.010799225,,
Community,STMHWF,Cleistocalyx operculatus,0,10,4.3,0.00844303,,
Community,Saal,Cleistocalyx operculatus,6.5,10,6.5,0.01276272,,
Protected,Saal,Shorea robusta,7,10,4,0.007853982,,
Protected,STMHWF,Cleistocalyx operculatus,6,10,7,0.013744468,,
Protected,STMHWF,Cleistocalyx operculatus,3,10,2,0.003926991,,
Protected,TMHWF,Cleistocalyx operculatus,0,10,7,0.013744468,,
Protected,TMHWF,Cleistocalyx operculatus,5,10,8,0.015707963,,
Protected,Saal,Shorea robusta,6,10,12,0.023561945,,
Protected,STMHWF,Cleistocalyx operculatus,6,10,7,0.013744468,,
Protected,STMHWF,Cleistocalyx operculatus,6,10,6,0.011780972,,
Protected,Saal,Cleistocalyx operculatus,8,10,5.5,0.010799225,,
Protected,STMHWF,Cordia dichotoma,2.5,10,3,0.005890486,,
Protected,STMHWF,Cordia dichotoma,2.5,10,3,0.005890486,,
Protected,STMHWF,Cleistocalyx operculatus,1,10,4,0.007853982,,
Protected,Saal,Shorea robusta,3.5,10,6,0.011780972,,
Protected,Saal,Shorea robusta,3.5,10,5,0.009817477,,
Protected,Saal,Shorea robusta,2.5,10,5,0.009817477,,
Protected,Saal,Cleistocalyx operculatus,0,10,5,0.009817477,,
Protected,Saal,Cleistocalyx operculatus,5,10,6,0.011780972,,
Protected,Saal,Cleistocalyx operculatus,7,10,6,0.011780972,,
Protected,Saal,Cleistocalyx operculatus,7,10,6,0.011780972,,
Protected,Saal,Cleistocalyx operculatus,7,10,6.5,0.01276272,,
Protected,Saal,Cleistocalyx operculatus,4.5,10,6,0.011780972,,
Protected,Saal,Cleistocalyx operculatus,5,10,7,0.013744468,,
Protected,Saal,Cleistocalyx operculatus,4.5,10,6,0.011780972,,
Protected,Saal,Cleistocalyx operculatus,7,10,7.5,0.014726216,,
Protected,Saal,Cleistocalyx operculatus,3,10,8,0.015707963,,
Protected,Saal,Cleistocalyx operculatus,4.5,10,6,0.011780972,,
Protected,Saal,Holarrhena pubiscens,7,10,7,0.013744468,,
Buffer Zone CF,Saal,Shorea robusta,9,10.1,8.5,0.017025174,,
Buffer Zone CF,Saal,Shorea robusta,3.3,10.1,8,0.016023693,,
Buffer_zone,Saal,Shorea robusta,5,10.1,6,0.01201777,,
Buffer_zone,STMHWF,Dillenia pentagyna,10,10.1,9,0.018026655,,
Buffer_zone,Saal,Shorea robusta,13.5,10.2,7.6,0.015525437,,
Buffer_zone,Saal,Shorea robusta,11.5,10.2,5.8,0.01184836,,
Buffer_zone,Saal,Shorea robusta,12.5,10.2,3.5,0.007149872,,
Buffer_zone,STMHWF,Terminalia alata,4,10.2,5,0.010214103,,
Community,Saal,Shorea robusta,0,10.3,3.8,0.007915675,,
Buffer_zone,STMHWF,Shorea robusta,12,10.47,13,0.027981217,,
Buffer Zone CF,Saal,Shorea robusta,5,10.5,8.6,0.018616882,,
Buffer_zone,Saal,Shorea robusta,6.5,10.5,9.6,0.020781635,,
Buffer_zone,Saal,Shorea robusta,8,10.5,10.7,0.023162864,,
Buffer_zone,Saal,Shorea robusta,4.5,10.5,7.1,0.015369751,,
Buffer_zone,Saal,Shorea robusta,8.5,10.5,11.3,0.024461717,,
Buffer_zone,Saal,Cleistocalyx operculatus,0,10.5,9.2,0.019915734,,
Buffer_zone,Saal,Shorea robusta,4,10.5,8.5,0.018400406,,
Buffer_zone,STMHWF,Shorea robusta,5,10.5,8,0.01731803,,
Buffer_zone,STMHWF,Shorea robusta,3,10.5,8.2,0.01775098,,
Community,Saal,Shorea robusta,5,10.7,4.7,0.010565628,,
Buffer_zone,Saal,Shorea robusta,12,10.8,7,0.016031547,,
Buffer_zone,Saal,Shorea robusta,5,10.8,7.5,0.017176658,,
Buffer_zone,Saal,Shorea robusta,8.5,10.8,11.5,0.026337542,,
Buffer_zone,Saal,Shorea robusta,3,10.8,5.5,0.012596216,,
Buffer_zone,STMHWF,Terminalia alata,0,10.8,8.4,0.019237857,,
Buffer Zone CF,Saal,Shorea robusta,6.5,11,8.2,0.019481801,,
Buffer Zone CF,Saal,Shorea robusta,7,11,6.2,0.014730143,,
Buffer Zone CF,Saal,Shorea robusta,6.5,11,6.3,0.014967725,,
Buffer Zone CF,Saal,Shorea robusta,4.5,11,7.2,0.017105972,,
Buffer Zone CF,Saal,Shorea robusta,6.5,11,6.3,0.014967725,,
Buffer Zone CF,Saal,Shorea robusta,2,11,5.2,0.012354313,,
Buffer Zone CF,Saal,Shorea robusta,6.5,11,4.9,0.011641564,,
Buffer Zone CF,Saal,Shorea robusta,4.5,11,5.2,0.012354313,,
Buffer Zone CF,Saal,Dalbergia sissoo,2,11,6.3,0.014967725,,
Buffer Zone CF,Saal,Shorea robusta,5.5,11,9.2,0.021857631,,
Buffer Zone CF,Saal,Shorea robusta,0,11,6,0.014254977,,
Buffer Zone CF,Saal,Shorea robusta,6,11,7.2,0.017105972,,
Buffer Zone CF,Saal,Shorea robusta,5,11,7.5,0.017818721,,
Buffer Zone CF,Saal,Shorea robusta,5,11,5.5,0.013067062,,
Buffer Zone CF,Saal,Shorea robusta,8,11,7.8,0.01853147,,
Buffer Zone CF,Saal,Shorea robusta,6,11,6.5,0.015442891,,
Buffer Zone CF,Saal,Shorea robusta,6.5,11,7.8,0.01853147,,
Buffer Zone CF,STMHWF,Tectona grandis,7,11,8.1,0.019244218,,
Buffer Zone CF,STMHWF,Tectona grandis,10,11,8.7,0.020669716,,
Buffer Zone CF,Saal,Shorea robusta,10,11,6.2,0.014730143,,
Buffer Zone CF,Saal,Shorea robusta,7,11,7,0.016630806,,
Buffer Zone CF,Saal,Shorea robusta,4,11,6.8,0.01615564,,
Buffer Zone CF,Saal,Shorea robusta,5,11,7.5,0.017818721,,
Buffer Zone CF,Saal,Shorea robusta,0,11,6,0.014254977,,
Buffer Zone CF,Saal,Shorea robusta,4,11,6.2,0.014730143,,
Buffer Zone CF,Saal,Shorea robusta,5,11,8.2,0.019481801,,
Buffer Zone CF,Saal,Shorea robusta,8,11,8.4,0.019956967,,
Buffer Zone CF,Saal,Shorea robusta,8,11,8.1,0.019244218,,
Buffer Zone CF,Saal,Shorea robusta,5,11,8,0.019006636,,
Buffer Zone CF,Saal,Shorea robusta,5,11,7.5,0.017818721,,
Buffer Zone CF,Saal,Shorea robusta,8.6,11,13.1,0.031123366,,
Buffer Zone CF,Saal,Shorea robusta,3,11,2.3,0.005464408,,
Buffer Zone CF,Saal,Shorea robusta,7,11,5.6,0.013304645,,
Buffer Zone CF,Saal,Shorea robusta,6,11,9.6,0.022807963,,
Buffer_zone,Saal,Shorea robusta,4.5,11,8.7,0.020669716,,
Buffer_zone,Saal,Shorea robusta,0,11,5.9,0.014017394,,
Buffer_zone,Saal,Shorea robusta,3,11,14.4,0.034211944,,
Buffer_zone,Saal,Shorea robusta,7,11,8.2,0.019481801,,
Buffer_zone,Saal,Shorea robusta,6,11,6.3,0.014967725,,
Buffer_zone,Saal,Shorea robusta,6.5,11,4,0.009503318,,
Buffer_zone,Saal,Shorea robusta,6.5,11,5.5,0.013067062,,
Buffer_zone,STMHWF,Cleistocalyx operculatus,5.5,11,7.5,0.017818721,,
Buffer_zone,STMHWF,Cleistocalyx operculatus,7.5,11,7.5,0.017818721,,
Buffer_zone,STMHWF,Rhus wallichii,8,11,5.6,0.013304645,,
Buffer_zone,Saal,Cleistocalyx operculatus,6.5,11,7.1,0.016868389,,
